0.02546557	-0.019794991	0.009921408	-0.06381875	0.002232789	-0.055827446	-0.012843669	-0.10965497	0.04028394	0.026745321	-0.0065751164	0.016827323	-0.0062394687	0.045395322	0.06948628	0.04137812
0.0070371125	0.016223053	-0.040434405	0.006762476	0.0009784607	0.018715851	0.0036016025	-0.1364309	0.014193112	0.033352055	0.032260295	0.020456513	0.06854411	-0.0017155568	0.069085315	0.01215603
-0.041758746	-0.0074380045	-0.07774002	-0.030681651	0.10491309	-0.018142087	0.028190931	-0.039188977	-0.011926446	-0.011793155	0.00024006306	0.038286947	0.08342856	-0.060335215	0.08343452	0.06572373
-0.003625735	-0.0025322211	-0.009637717	-0.0061588814	0.07375986	0.019202882	0.022281185	-0.018975971	-0.031685177	0.020709047	0.025390064	0.0349319	0.09062991	-0.041016564	0.07013317	0.046070024
0.047680613	-0.007902325	-0.0012771032	-0.010048107	0.060994893	0.022035062	-0.039619595	-0.07187889	0.039957386	0.044684917	-0.026164168	0.047627356	0.028756958	-0.054101035	0.13810131	0.031541698
-0.04083218	-0.040690266	-0.02934544	0.014776994	0.04929266	-0.044131834	-0.025160624	-0.096457504	-0.043138243	-0.037999798	0.018859698	-0.011781734	0.08670304	-0.06458581	0.16151097	0.010474182
-0.017770765	0.028009787	0.039906275	0.012409721	0.0750079	0.0014994922	0.018104067	-0.09471598	0.0024918318	0.12357333	0.015129454	0.042438254	0.07767187	-0.08875663	0.09583562	0.07816446
-0.004456509	-0.029000841	0.014641522	-0.034349017	0.05798137	-0.028121904	-0.013269009	0.021443142	-0.01784127	0.018076967	-0.0024428891	0.029966997	0.07608724	-0.05784854	0.12372515	-0.0025725886
-0.044454157	-0.025012566	-0.019984484	-0.025883256	0.053947788	0.0501309	0.009187563	-0.11117166	0.018233063	0.06763525	0.017066965	0.1093212	0.038919747	-0.031438425	0.10268279	0.03195461
0.002123823	0.014359304	-0.08685626	-0.0019350821	0.010697618	-0.0024999632	0.06801014	-0.10939549	0.003275084	0.02514308	0.010197387	0.0075492333	-0.017648393	-0.043739684	0.01935848	0.040544625
0.03019975	0.03767821	-4.0282703e-05	0.03288254	-0.020187585	0.03903935	0.05214662	-0.10945248	0.004225679	0.013138242	0.026186157	0.0318089	-0.051262163	0.016528971	0.051887516	-0.018251205
0.06466944	0.02097974	-0.013281765	0.026735893	0.023638904	0.06031478	-0.017641371	-0.15079515	-0.021258358	0.04004789	0.027911467	0.057476822	0.0630544	0.003620723	0.06774131	0.021484235
-0.0049390965	-0.03160677	-0.03560907	-0.08911476	0.12876996	-0.010873156	0.071537465	-0.022947349	-0.0020044928	-0.012010804	0.0023819725	0.08234363	0.048778746	0.049350414	0.026121996	0.0159868
0.06405651	-0.041752122	0.035750877	-0.020582275	0.027378486	0.040131193	-0.009641519	-0.08741786	-0.04872115	0.1302089	0.02294655	-0.005628696	0.0838571	-0.06539489	0.050741255	-0.018479548
-0.069351465	0.04374469	0.03708951	0.06113804	-0.025611294	-0.0054780273	-0.02153312	-0.036790382	0.018882986	-0.01044957	-0.027968233	0.049442828	0.07513349	0.008571843	0.08367382	0.03226701
-0.058046747	0.016577061	0.022837771	-0.005035248	-0.080739036	0.0024410305	0.04842232	-0.027697917	-0.07656771	0.12367088	0.0021305808	0.11251228	0.016946346	-0.028548284	-0.017602794	-0.02492489
0.039351165	0.048112318	-0.038191155	-0.014944956	-0.012521893	-0.10743213	0.052080702	0.015562731	-0.048464037	0.070783004	0.052478433	0.05709828	0.07632111	-0.011616467	0.056595843	0.061039135
0.03950345	0.014233052	0.0330488	0.0011476838	0.029040571	-0.025792962	-0.008932653	-0.13025135	0.049314518	0.04324911	0.053112082	0.056362346	0.06560702	-0.021469558	0.08796819	-0.054144226
0.045053754	0.071689114	0.012704622	0.01404203	0.04131179	-0.018238684	0.014772465	-0.002767498	0.08528986	0.0945255	0.029087389	0.052248616	0.06492275	-0.023084177	0.07129258	-0.040576573
